"pool","doeid","nweight","hdd30yr","cdd30yr","kownrent","condcoop","naptflrs","stories","stoven","stovenfuel","stove","stovefuel","oven","ovenfuel","ovenuse","outgrill","dishwash","cwasher","washload","dryer","dryruse","tvcolor","computer","numpc","pcprint","moisture","prkgplc1","prkgplc2","cooltype","tempniteac","numberac","numcfan","notmoist","highceil","windows","adqinsul","drafty","swim"
264,9672,9516479,1953,3565,1,-2,-2,10,1,1,0,-2,0,-2,6,1,0,1,3,1,2,2,1,1,0,1,0,1,1,85,-2,2,0,1,30,1,4,0
264,9795,10576372,1320,3812,1,-2,-2,10,0,-2,1,1,1,5,4,1,1,1,2,1,1,2,1,2,1,1,1,-2,1,79,-2,4,0,0,20,1,4,2
264,9830,8877691,2275,942,1,-2,-2,10,1,1,0,-2,0,-2,2,1,1,1,3,1,1,2,1,2,1,1,1,-2,1,72,-2,3,0,1,41,2,1,0
264,9906,10423080,4683,173,1,-2,-2,20,1,5,0,-2,0,-2,5,1,1,1,4,1,1,1,1,2,1,1,1,-2,2,-2,1,0,0,1,50,2,4,0
264,9917,11535946,4524,195,1,-2,-2,31,0,-2,1,1,2,5,4,1,1,1,3,1,2,2,1,4,1,0,1,-2,-2,-2,-2,0,0,1,50,1,4,0
264,9990,7169307,842,1745,2,-2,-2,10,0,-2,1,1,1,1,4,1,1,1,4,1,1,3,1,5,1,0,1,-2,2,-2,1,0,0,0,30,3,2,0
264,10010,9131567,4803,241,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,4,1,2,2,0,0,0,1,-2,-2,1,0,1,41,1,4,0
264,10044,7562498,1242,1235,2,-2,-2,10,1,1,0,-2,0,-2,4,1,1,1,3,1,1,4,1,2,1,1,0,1,1,78,-2,2,0,1,42,3,2,0
264,10077,10588359,4155,441,1,-2,-2,31,3,5,0,-2,0,-2,5,0,1,1,3,1,1,4,1,10,1,0,0,0,-2,-2,-2,5,0,1,60,1,1,0
264,10082,4927769,1545,530,1,-2,-2,20,0,-2,1,5,1,5,3,0,1,1,4,1,2,8,1,2,1,0,1,-2,-2,-2,-2,3,0,1,50,2,3,2
264,10112,10344898,5302,520,1,-2,-2,10,1,5,0,-2,0,-2,0,1,0,1,3,1,1,4,1,1,1,0,1,-2,2,-2,1,2,0,0,30,2,3,0
264,10138,10344896,4439,1063,1,-2,-2,10,1,1,0,-2,0,-2,4,1,0,1,3,1,1,2,1,1,1,0,1,-2,-2,-2,-2,8,0,1,41,1,4,0
264,10167,3632235,1532,848,1,-2,-2,20,0,-2,1,1,1,5,5,1,1,1,3,1,1,2,1,4,2,0,1,-2,-2,-2,-2,6,0,1,41,1,4,1
264,10189,9539456,1418,3255,1,-2,-2,20,1,5,0,-2,0,-2,5,0,1,1,2,1,1,2,1,3,2,0,1,-2,1,81,-2,12,0,1,50,1,4,3
264,10193,9737419,4929,1396,1,-2,-2,10,2,5,0,-2,0,-2,2,0,1,1,3,1,1,2,1,2,2,1,1,-2,1,78,-2,3,0,0,10,1,3,0
264,10225,7169307,1084,1745,1,-2,-2,10,1,1,0,-2,0,-2,4,1,1,1,3,1,1,1,1,2,1,0,1,-2,1,-2,-2,1,0,1,50,1,3,0
264,10260,8854900,4539,220,1,-2,-2,10,1,5,0,-2,0,-2,2,0,1,1,4,1,1,2,1,2,1,0,0,1,2,-2,1,2,0,0,30,2,3,0
264,10291,7537759,2331,1449,1,-2,-2,10,1,1,0,-2,0,-2,6,0,0,1,1,1,1,2,1,2,1,0,1,-2,1,-2,-2,2,0,0,30,1,4,0
264,10322,7503024,2717,550,1,-2,-2,10,0,-2,1,1,1,5,6,1,1,1,2,1,1,2,1,3,1,0,1,-2,-2,-2,-2,0,0,1,41,2,4,0
264,10327,3632235,1532,847,1,-2,-2,20,1,5,1,1,1,5,2,1,1,1,3,1,1,2,1,4,1,0,1,-2,-2,-2,-2,0,0,1,50,2,3,0
264,10362,6396675,2748,137,2,-2,-2,10,0,-2,1,1,1,1,4,0,1,1,3,1,1,1,1,3,1,1,0,0,-2,-2,-2,1,0,1,20,2,3,0
264,10418,7503024,2762,525,1,-2,-2,20,0,-2,1,5,2,5,6,1,1,1,3,1,1,2,1,3,3,0,1,-2,2,-2,1,0,0,1,50,2,4,3
264,10460,11655001,5350,121,1,-2,-2,20,1,5,0,-2,0,-2,3,1,1,1,3,1,2,2,1,2,2,0,1,-2,-2,-2,-2,2,0,1,41,2,3,1
264,10507,11330026,6762,413,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,3,1,1,2,1,3,1,1,1,-2,1,75,-2,1,0,1,50,1,4,0
264,10569,2767963,1525,854,1,1,-2,20,1,1,0,-2,0,-2,5,1,1,1,4,1,1,2,1,3,1,0,1,-2,-2,-2,-2,0,0,1,41,2,3,0
264,10617,5717718,2112,517,2,1,-2,20,1,5,0,-2,0,-2,4,1,1,1,2,1,1,1,1,3,1,1,0,0,-2,-2,-2,0,0,1,41,3,4,0
264,10626,7131084,3641,904,1,-2,-2,10,0,-2,1,2,2,5,5,1,1,1,2,1,1,3,1,1,1,0,1,-2,1,78,-2,7,0,0,41,2,4,1
264,10665,10550900,1972,3425,1,-2,-2,10,1,1,0,-2,0,-2,1,1,1,1,4,1,1,3,1,3,2,1,1,-2,1,78,-2,1,0,0,30,2,3,0
264,10672,2767963,1536,843,2,1,-2,20,1,1,0,-2,0,-2,6,0,1,1,1,1,1,1,1,2,1,1,1,-2,-2,-2,-2,0,0,1,30,1,4,0
264,10712,7169307,1269,1420,1,-2,-2,20,0,-2,1,1,1,1,5,0,1,1,2,1,1,3,1,2,1,0,0,1,1,-2,-2,0,0,1,60,1,4,3
264,10754,7313355,2480,323,1,-2,-2,10,1,5,0,-2,0,-2,6,1,1,1,4,1,1,2,1,2,0,0,0,1,-2,-2,-2,0,0,0,41,3,4,0
264,10761,11330023,6061,939,1,-2,-2,40,1,5,0,-2,0,-2,4,1,1,1,4,1,1,4,1,3,1,1,1,-2,1,70,-2,4,0,1,41,2,4,0
264,10769,10545000,1418,3285,1,-2,-2,10,1,5,0,-2,0,-2,2,1,1,1,3,1,1,2,1,3,1,0,1,-2,2,-2,1,3,0,1,50,1,4,0
264,10824,5717718,2729,544,1,1,-2,20,1,1,0,-2,0,-2,6,0,1,1,2,1,3,1,1,2,2,0,0,1,-2,-2,-2,0,0,0,30,2,4,0
264,10883,8236296,4709,272,1,-2,-2,20,1,5,0,-2,0,-2,2,1,1,1,3,1,1,4,1,2,1,0,1,-2,2,-2,2,2,0,0,41,2,3,0
264,10906,6186115,2372,1994,1,-2,-2,10,0,-2,1,1,1,1,6,1,1,1,3,1,1,5,1,2,1,0,1,-2,1,74,-2,4,0,1,30,1,3,0
264,10908,12789880,4811,149,1,-2,-2,20,1,5,0,-2,0,-2,4,1,1,1,3,1,1,5,1,3,1,0,1,-2,-2,-2,-2,0,0,1,30,1,4,3
264,10991,7703426,3670,10,1,-2,-2,10,2,1,0,-2,0,-2,3,0,1,1,3,1,1,4,1,1,1,1,1,-2,-2,-2,-2,3,0,0,41,2,4,0
264,11089,7503023,2065,540,1,-2,-2,20,0,-2,1,1,1,5,6,1,1,1,3,1,1,4,1,5,3,1,1,-2,1,72,-2,0,0,1,50,1,4,0
264,11093,7503023,2240,647,1,-2,-2,10,1,5,0,-2,0,-2,3,0,0,1,2,1,1,4,1,4,2,0,1,-2,1,-2,-2,2,0,0,30,3,3,0
264,11133,11535947,4694,185,2,-2,-2,40,1,5,0,-2,0,-2,5,1,1,1,4,1,1,3,1,1,1,0,1,-2,-2,-2,-2,1,0,0,30,2,4,0
264,11167,11330023,5766,1047,1,-2,-2,31,1,5,0,-2,0,-2,3,1,1,1,4,1,1,2,1,4,1,0,1,-2,1,68,-2,1,0,0,41,2,4,0
264,11237,7264470,1106,1265,2,-2,-2,20,1,1,0,-2,0,-2,4,1,1,1,3,1,1,6,1,3,1,1,0,1,1,-2,-2,7,0,0,42,2,1,0
264,11325,18613778,2882,1855,1,-2,-2,10,1,5,0,-2,0,-2,3,1,1,1,2,1,1,2,1,2,1,0,1,-2,1,-2,-2,5,0,1,41,4,4,1
264,11410,10550897,2053,3280,2,-2,-2,10,1,1,0,-2,0,-2,2,1,1,1,3,1,1,4,1,2,1,0,1,-2,1,74,-2,2,0,0,30,3,3,0
264,11465,6552252,1273,1430,1,-2,-2,20,0,-2,1,5,1,5,4,0,0,1,4,1,1,4,1,4,1,0,1,-2,-2,-2,-2,0,0,0,30,2,4,0
264,11512,8393979,2421,168,1,-2,-2,20,0,-2,1,1,1,5,3,1,1,1,3,1,1,2,1,3,2,0,1,-2,-2,-2,-2,4,0,1,50,1,4,0
264,11540,7093983,1717,1977,1,-2,-2,20,1,1,0,-2,1,5,0,1,1,1,2,1,2,6,1,2,0,0,1,-2,1,-2,-2,3,0,1,42,1,4,3
264,11559,7510475,1113,4711,1,-2,-2,10,0,-2,1,5,1,5,3,1,1,1,2,1,1,4,1,1,1,0,1,-2,1,77,-2,5,0,1,30,1,4,3
264,11592,7313355,2799,177,2,-2,-2,10,1,1,0,-2,0,-2,3,0,1,1,3,1,1,0,1,2,1,0,0,1,-2,-2,-2,0,0,0,50,1,4,0
264,11595,7703425,2798,170,1,-2,-2,20,0,-2,1,1,2,5,4,1,1,1,3,1,1,4,1,1,1,0,0,0,-2,-2,-2,0,0,0,50,2,4,0
264,11610,5463407,1493,582,1,-2,-2,10,1,1,0,-2,0,-2,2,0,1,1,3,1,1,3,1,4,2,0,1,-2,-2,-2,-2,4,0,0,41,3,2,0
264,11645,6466422,1580,1234,1,-2,-2,10,1,1,0,-2,0,-2,5,1,0,1,2,1,1,3,1,2,0,0,1,-2,1,-2,-2,0,0,0,41,3,4,0
264,11739,9539454,1252,3956,1,-2,-2,10,1,5,0,-2,0,-2,4,1,1,1,2,1,1,1,1,8,1,0,1,-2,1,79,-2,2,0,1,42,2,4,0
264,11755,5128660,5379,883,1,-2,-2,20,1,5,0,-2,0,-2,2,1,1,1,4,1,2,3,1,2,1,1,1,-2,-2,-2,-2,4,0,1,41,1,4,0
264,11811,4397627,6327,552,1,-2,-2,20,1,5,0,-2,0,-2,1,1,1,1,3,1,1,2,1,2,1,0,1,-2,1,-2,-2,5,0,0,30,2,3,0
264,11832,8599172,2557,472,1,-2,-2,10,1,5,0,-2,0,-2,3,0,1,1,2,1,1,1,1,2,1,0,1,-2,-2,-2,-2,0,0,0,30,1,4,0
264,11979,7136884,10090,19,1,-2,-2,20,1,5,0,-2,0,-2,6,1,0,1,2,1,1,3,1,2,1,1,1,-2,-2,-2,-2,1,0,1,41,2,2,0
264,12035,7305365,2760,1825,1,-2,-2,10,1,1,0,-2,0,-2,3,1,1,1,4,1,1,5,1,6,1,1,0,0,1,-2,-2,2,0,0,41,3,2,2
264,12073,6767419,2196,677,1,-2,-2,20,0,-2,1,5,1,5,6,0,0,1,3,1,1,5,1,7,1,1,1,-2,1,-2,-2,0,0,1,42,1,4,0
265,44,7959391,5826,643,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,0,-2,0,-2,2,1,1,0,0,-2,-2,1,-2,-2,0,0,0,20,2,4,0
265,111,10168073,2904,115,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,20,2,3,0
265,128,7188892,5453,863,2,2,1,-2,1,5,0,-2,0,-2,5,0,1,1,1,1,1,2,1,1,0,0,-2,-2,1,-2,-2,0,0,0,20,2,2,0
265,190,8506675,1233,787,2,-2,1,-2,1,5,0,-2,0,-2,2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,1,0,0,0,20,3,3,0
265,488,10491683,1106,1224,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,2,3,0
265,490,10491683,1086,1244,2,-2,1,-2,0,-2,1,5,0,-2,-2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,20,2,1,0
265,675,9431331,1487,1545,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,2,-2,1,0,0,0,20,2,4,0
265,698,9610318,1376,2047,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,1,-2,-2,0,0,0,20,2,3,0
265,709,10691249,2491,1516,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,1,1,1,1,1,1,-2,-2,1,75,-2,1,0,0,20,2,4,0
265,716,6183703,4399,267,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,1,2,1,1,2,1,1,1,0,-2,-2,-2,-2,-2,1,0,0,20,1,4,0
265,727,9431331,1497,1535,2,-2,1,-2,1,1,0,-2,0,-2,5,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,1,1,0,0,20,1,4,0
265,979,6913442,2364,2107,1,1,1,-2,1,5,0,-2,0,-2,6,1,1,1,2,1,1,2,1,1,1,0,-2,-2,1,-2,-2,3,0,0,20,2,2,0
265,1009,13960198,855,4607,1,1,1,-2,1,5,0,-2,0,-2,4,1,0,1,2,1,2,2,1,1,1,1,-2,-2,1,80,-2,1,0,0,20,2,4,0
265,1043,8812433,1423,549,1,-2,1,-2,1,1,0,-2,0,-2,4,0,1,1,1,1,1,1,1,1,1,0,-2,-2,-2,-2,-2,2,0,0,41,2,4,0
265,1046,9610728,2519,1467,2,-2,1,-2,1,5,0,-2,0,-2,2,0,1,0,-2,0,-2,1,0,0,-2,0,-2,-2,1,-2,-2,1,0,0,30,1,4,0
265,1097,12549298,818,4719,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,1,1,0,0,-2,0,-2,-2,1,70,-2,1,0,0,30,2,4,0
265,1435,9431331,1520,506,2,-2,1,-2,0,-2,1,1,1,1,4,1,0,0,-2,0,-2,3,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,30,1,4,0
265,1444,13960198,1441,3643,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,1,1,1,1,0,0,-2,-2,1,74,-2,1,0,1,30,2,3,0
265,1514,10834977,4706,273,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,2,0,0,0,30,3,3,0
265,1527,10203268,2597,155,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,0,-2,0,-2,2,1,1,1,0,-2,-2,2,-2,1,1,0,0,20,3,3,0
265,1547,9463068,1489,1543,2,-2,1,-2,1,1,0,-2,0,-2,4,0,1,1,3,0,-2,2,1,3,3,0,-2,-2,2,-2,2,1,0,0,20,2,4,0
265,1634,9431331,803,1790,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,20,3,4,0
265,1677,9463068,1543,1270,2,-2,1,-2,1,1,0,-2,0,-2,5,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,20,3,3,0
265,1679,7188892,5477,856,1,1,1,-2,1,5,0,-2,0,-2,6,0,1,1,2,1,1,2,1,1,1,0,-2,-2,-2,-2,-2,1,0,0,10,2,4,0
265,1885,10460347,0,4540,2,-2,1,-2,1,5,0,-2,0,-2,0,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,2,3,0
265,1891,9332241,1449,1755,2,2,1,-2,1,1,0,-2,0,-2,6,0,1,0,-2,0,-2,2,1,1,1,0,-2,-2,1,79,-2,0,0,0,20,2,4,0
265,1919,10834972,4712,270,2,-2,1,-2,1,5,0,-2,0,-2,4,1,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,20,1,3,0
265,1928,9222636,2024,713,2,-2,2,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,1,30,2,1,0
265,1966,7921797,1230,790,3,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,41,2,4,0
265,1980,7921797,1253,767,2,2,1,-2,1,1,0,-2,0,-2,4,1,0,0,-2,0,-2,2,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,60,1,4,0
265,2022,6274649,1283,3531,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,1,4,1,2,1,1,2,1,0,-2,-2,1,73,-2,1,0,0,10,1,4,0
265,2289,9431332,1091,1239,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,2,-2,1,1,0,0,20,3,1,0
265,2351,9431331,1531,1500,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,1,3,0,0,20,3,3,0
265,2365,9140427,2928,103,2,-2,1,-2,1,5,0,-2,0,-2,0,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,1,0,0,20,2,4,0
265,2404,13757859,4576,178,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,1,2,1,2,1,1,1,0,0,-2,-2,-2,-2,-2,1,0,1,42,1,3,1
265,2613,8668113,1406,2008,1,1,1,-2,1,5,0,-2,0,-2,4,1,0,1,3,1,1,1,0,0,-2,0,-2,-2,1,-2,-2,0,0,0,20,2,3,0
265,2623,8506674,1490,1542,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,2,-2,1,0,0,0,20,2,4,0
265,2650,12519072,1987,3400,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,0,-2,0,-2,1,1,1,0,0,-2,-2,1,72,-2,1,0,0,20,1,4,0
265,2801,6834052,5839,640,2,-2,1,-2,1,5,0,-2,0,-2,0,0,0,0,-2,0,-2,0,1,1,1,1,-2,-2,-2,-2,-2,1,0,0,10,1,4,0
265,2814,9610318,1574,1667,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,1,1,2,0,0,-2,-2,-2,-2,-2,1,0,0,20,2,4,0
265,2821,11273321,2925,105,2,-2,1,-2,0,-2,0,-2,0,-2,-2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,1,0,1,20,2,4,0
265,2822,13918787,1689,2890,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,1,75,-2,0,0,0,10,2,4,0
265,2823,10491683,1555,1258,2,-2,1,-2,1,1,0,-2,0,-2,4,0,1,1,1,1,1,2,1,2,1,0,-2,-2,2,-2,1,2,1,0,30,3,1,0
265,2955,12549298,873,4551,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,0,-2,0,-2,2,0,0,-2,0,-2,-2,1,72,-2,2,0,0,20,1,4,0
265,2985,9431332,1566,1248,2,-2,1,-2,0,-2,1,1,1,1,4,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,2,-2,1,3,0,0,41,1,4,0
265,3032,9332242,1454,1749,2,-2,1,-2,1,1,0,-2,0,-2,6,0,1,0,-2,0,-2,1,0,0,-2,0,-2,-2,1,-2,-2,0,0,0,20,1,4,0
265,3049,10235540,4739,259,2,-2,1,-2,1,5,0,-2,0,-2,6,1,1,1,2,1,1,1,1,1,1,0,-2,-2,2,-2,1,1,0,0,30,1,4,0
265,3195,8854254,6261,639,2,-2,1,-2,1,5,0,-2,0,-2,4,0,1,0,-2,0,-2,1,1,1,0,0,-2,-2,1,45,-2,1,0,0,20,3,3,0
265,3367,6364176,5953,611,2,-2,1,-2,1,1,0,-2,0,-2,0,0,1,0,-2,0,-2,2,0,0,-2,0,-2,-2,1,-2,-2,0,0,1,10,3,1,0
265,3441,12921645,4817,156,2,-2,1,-2,1,5,0,-2,0,-2,4,1,1,1,3,1,1,2,0,0,-2,0,-2,-2,2,-2,1,0,0,0,30,1,4,0
265,3550,11739083,4156,441,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,20,2,4,0
265,3655,9052863,2681,2376,2,2,1,-2,1,5,0,-2,0,-2,4,0,1,0,-2,0,-2,1,0,0,-2,0,-2,-2,1,63,-2,0,0,0,20,2,2,0
265,3724,8668112,1438,1965,2,-2,1,-2,1,1,1,1,0,-2,5,0,0,1,1,1,1,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,1,4,0
265,3851,15305115,4727,287,2,-2,1,-2,1,5,0,-2,0,-2,6,1,0,0,-2,0,-2,2,1,1,1,0,-2,-2,2,-2,1,0,0,0,30,1,4,0
265,3884,10491684,1238,1105,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,2,-2,1,0,0,0,20,3,2,0
265,3962,10460347,114,4093,2,1,1,-2,1,5,0,-2,0,-2,4,0,1,1,3,1,1,2,1,1,1,0,-2,-2,2,-2,4,0,0,0,0,4,4,0
265,4354,10123968,4834,209,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,42,3,1,0
265,4420,12367408,4672,147,2,-2,1,-2,1,5,0,-2,0,-2,2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,20,1,4,0
265,4421,12367408,4773,114,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,1,0,0,10,1,4,0
265,4435,21435411,1205,732,2,-2,1,-2,1,1,0,-2,0,-2,3,0,0,1,2,1,1,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,3,2,0
265,4590,13757853,4691,178,2,-2,1,-2,1,5,0,-2,0,-2,5,0,1,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,30,2,4,0
265,4694,9463068,1087,1243,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,0,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,20,2,3,0
265,5020,17905834,2669,2152,2,1,1,-2,1,5,0,-2,0,-2,6,1,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,-2,-2,-2,1,0,0,41,3,3,0
265,5103,10834977,4684,280,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,20,2,4,0
265,5191,10294004,1488,928,2,-2,1,-2,1,5,0,-2,0,-2,6,1,1,0,-2,0,-2,1,1,1,0,0,-2,-2,2,-2,1,1,0,0,20,2,3,0
265,5198,8668112,1426,1982,2,2,1,-2,1,1,1,1,0,-2,2,0,0,0,-2,0,-2,2,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,20,3,1,0
265,5474,10491684,1259,1084,2,2,1,-2,1,5,0,-2,0,-2,0,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,1,-2,-2,0,0,0,20,1,4,0
265,5586,6980099,1268,3567,2,-2,1,-2,1,5,0,-2,0,-2,0,0,1,0,-2,0,-2,2,0,0,-2,0,-2,-2,1,77,-2,1,0,0,10,1,4,0
265,5599,8609290,2915,110,2,-2,1,-2,0,-2,0,-2,0,-2,-2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,1,0,0,20,1,4,0
265,5620,12012714,6032,473,2,-2,1,-2,1,1,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,1,0,0,0,50,3,3,0
265,5715,7921798,1105,1225,1,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,2,-2,1,1,0,1,30,2,4,0
265,5746,10444154,1083,1247,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,0,1,2,1,0,-2,-2,-2,-2,-2,0,0,1,10,3,3,0
265,5760,10168073,2927,103,2,-2,1,-2,1,1,0,-2,0,-2,4,0,0,0,-2,0,-2,1,1,2,1,0,-2,-2,-2,-2,-2,0,0,0,20,2,4,0
265,5947,8099644,2785,1384,2,1,1,-2,1,5,0,-2,0,-2,3,1,0,1,2,1,1,2,0,0,-2,0,-2,-2,1,-2,-2,2,0,0,20,3,3,0
265,6038,9140427,2944,95,2,-2,1,-2,1,5,0,-2,0,-2,4,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,20,2,4,0
265,6054,9948583,1254,874,2,-2,1,-2,1,5,0,-2,0,-2,2,0,0,0,-2,0,-2,2,1,1,0,0,-2,-2,-2,-2,-2,1,0,0,20,2,4,0
265,6112,10654002,2412,377,2,-2,1,-2,1,5,0,-2,0,-2,6,0,1,1,3,1,1,1,1,1,0,0,-2,-2,1,-2,-2,1,0,1,20,3,1,0
265,6263,8619590,1644,506,2,1,1,-2,1,5,0,-2,0,-2,5,0,1,1,2,1,1,1,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,0,3,1,0
265,6266,9463067,852,1734,2,-2,1,-2,1,1,0,-2,0,-2,0,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,1,-2,-2,0,0,0,10,2,4,0
265,6322,11273321,2834,151,2,-2,1,-2,0,-2,0,-2,0,-2,-2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,1,0,1,10,2,3,0
265,6677,10460347,2,4422,2,1,1,-2,0,-2,1,5,0,-2,-2,0,0,0,-2,0,-2,1,1,1,0,0,-2,-2,1,-2,-2,0,0,0,0,4,4,0
265,6773,9431332,1515,1516,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,2,-2,1,0,0,0,10,1,3,0
265,6895,11430698,4381,1060,2,-2,1,-2,1,5,0,-2,0,-2,4,1,0,0,-2,0,-2,2,1,1,1,1,-2,-2,-2,-2,-2,1,0,0,41,3,1,0
265,6910,6435560,6395,487,2,-2,2,-2,1,5,0,-2,0,-2,5,0,1,0,-2,0,-2,1,1,1,1,0,-2,-2,2,-2,1,0,0,0,30,3,3,0
265,6937,8902642,2688,567,2,-2,1,-2,1,5,0,-2,0,-2,3,0,1,0,-2,0,-2,2,1,1,1,0,-2,-2,-2,-2,-2,1,0,0,10,2,4,0
265,7022,8943859,2458,1536,2,-2,1,-2,1,5,0,-2,0,-2,6,1,0,0,-2,0,-2,2,1,1,1,0,-2,-2,1,-2,-2,1,0,0,20,2,3,0
265,7389,8812434,1390,690,2,-2,1,-2,1,1,0,-2,0,-2,3,0,0,0,-2,0,-2,1,1,1,1,0,-2,-2,-2,-2,-2,0,0,0,30,1,3,0
265,7454,11618375,1066,1264,2,-2,1,-2,0,-2,0,-2,0,-2,-2,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,0,10,3,3,0
265,7472,11386303,4672,103,2,-2,1,-2,1,5,0,-2,0,-2,3,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,-2,-2,-2,0,0,1,30,3,3,0
265,7549,8943858,2297,1471,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,2,0,0,-2,0,-2,-2,2,-2,1,2,0,0,20,2,3,0
265,7850,8099645,2822,1846,2,-2,1,-2,1,5,0,-2,0,-2,6,0,0,0,-2,0,-2,1,0,0,-2,0,-2,-2,2,-2,2,0,0,0,30,2,2,0
